institute,city,url
University of Velayat,Iranshahr,http://www.velayat.ac.ir
University of Zabol,Zabol,http://www.uoz.ac.ir
Urmia University,Urmia,http://www.urmia.ac.ir
Urmia University of Medical Sciences,Urmia,http://www.umsu.ac.ir
Urmia University of Technology,Urmia,http://www.uut.ac.ir
Urumi Higher Education Institute,Urumia,https://urumi.ac.ir
Vali-e-Asr University of Rafsanjan,Rafsanjan,http://vru.ac.ir
Varastegan Institute for Medical Sciences,Mashhad,https://www.varastegan.ac.ir
Yasouj University,Yasouj,http://www.yu.ac.ir
Yasuj University of Medical Sciences,Yasuj,http://www.yums.ac.ir
Yazd University,Yazd,http://www.yazd.ac.ir/en
Zabol University of Medical Sciences,Zabol,http://zbmu.ac.ir
Zahedan University of Medical Sciences,Zahedan,http://en.zaums.ac.ir
Zanjan University,Zanjan,http://www.znu.ac.ir
Zanjan University of Medical Sciences,Zanjan,http://www.zums.ac.ir
Zarand Higher Education Complex,Zarand,http://zarand.ac.ir
